sale_quantity,sale_date,class_id,brand_id,compartment,type_id,level_id,department_id,TR,gearbox_type,displacement,if_charging,price_level,price,driven_type_id,fuel_type_id,newenergy_type_id,emission_standards_id,if_MPV_id,if_luxurious_id,power,cylinder_number,engine_torque,car_length,car_width,car_height,total_quality,equipment_quality,rated_passenger,wheelbase,front_track,rear_track
55,201403,33,13,3,2,4,4,7,0,1.8,1,42,42,2,1,1,3,2,2,150,4,310,5026,1854,1467,2355,1765,5,3014,1579,1596
94,201204,13,6,3,2,2,5,6,0,2.5,0,17,17,1,1,1,3,2,1,135,4,235,4825,1825,1480,2000,1490,5,2775,1575,1560
8,201503,74,6,3,2,1,5,0,3,1.8,0,12,12,1,1,1,3,2,1,103,4,173,4630,1775,1480,1785,1310,5,2700,1525,1520
13,201409,40,10,3,2,1,3,6,0,1.6,0,12,12,1,1,1,1,2,1,93.8,4,0,4570,1775,1445,1642,1267,5,2700,1549,1562
72,201410,40,10,3,2,1,3,6,0,1.6,0,12,12,1,1,1,1,2,1,93.8,4,0,4570,1775,1445,1642,1267,5,2700,1549,1562
6,201404,52,10,2,1,1,3,4,0,2,0,17,17,1,1,1,3,2,1,104,4,184,4325,1795,1680,1910,1535,5,2630,1550,1550
301,201308,7,12,2,1,1,1,6,1,1.5,1,12,12,1,1,1,3,2,1,110,4,210,4640,1825,1690,2051,1541,5,2680,1565,1565
404,201508,7,12,2,1,1,1,6,1,1.5,1,12,12,1,1,1,3,2,1,110,4,210,4640,1825,1690,2051,1541,5,2680,1565,1565
6,201410,18,11,1,4,0,1,5,1,1,0,5,5,2,1,1,3,2,1,45,4,85,3797,1510,1820,1575,925,7,2500,1290,1290
206,201403,7,12,2,1,1,1,6,1,1.5,1,12,12,1,1,1,3,2,1,110,4,210,4640,1825,1690,2051,1541,5,2680,1565,1565
24,201401,55,3,2,1,3,2,6,1,1.4,1,12,12,1,1,1,3,2,1,105,4,200,4278,1774,1646,1815,1395,5,2555,1540,1540
64,201512,45,4,2,2,1,5,0,3,1.6,0,12,12,1,1,1,1,2,1,93,4,154,4295,1760,1523,1640,1211,5,2700,1540,1540
6,201310,52,10,2,1,1,3,5,1,2,0,17,17,1,1,1,1,2,1,104,4,184,4325,1795,1680,1890,1515,5,2630,1550,1550
8,201209,17,8,3,2,4,4,8,0,3,1,42,42,2,1,1,3,2,2,250,6,400,5039,1860,1492,2355,1875,5,3108,1600,1599
26,201410,9,0,3,2,1,4,7,2,1.4,1,17,17,1,1,1,1,2,1,96,4,220,4644,1778,1482,1860,1380,5,2651,1535,1532
171,201401,51,10,3,2,2,3,6,0,1.8,0,17,17,1,1,1,3,2,1,105,4,176,4710,1820,1470,1840,1378,5,2770,1579,1589
546,201307,0,0,3,2,1,4,5,1,1.6,0,12,12,1,1,1,3,2,1,81,4,155,4605,1765,1460,1735,1225,5,2610,1517,1493
546,201402,0,0,3,2,1,4,5,1,1.6,0,12,12,1,1,1,3,2,1,81,4,155,4605,1765,1460,1735,1225,5,2610,1517,1493
17,201411,7,12,2,1,1,1,6,1,1.5,1,12,12,3,1,1,3,2,1,110,4,210,4649,1852,1710,2106,1596,5,2680,1565,1565
40,201507,2,17,2,3,2,1,5,1,2,0,6,6,2,1,1,3,2,1,81.58,4,0,5055,1695,1960,2275,1750,7.5,3000,1445,1420
16,201508,2,17,2,3,2,1,5,1,1.5,0,6,6,2,1,1,3,2,1,82,4,130,4645,1695,1940,2050,1435,7.5,2800,1445,1420
6,201506,66,1,2,1,3,3,6,0,2,0,12,12,1,1,1,3,2,1,118,4,192,4270,1780,1630,1860,1425,5,2590,1557,1570
202,201301,15,0,2,1,1,4,6,0,1.8,1,30,30,1,1,1,3,2,1,118,4,250,4525,1809,1665,2050,1600,5,2684,1569,1571
230,201409,5,4,3,2,1,5,0,3,1.6,0,12,12,1,1,1,3,2,1,93,4,154,4610,1760,1495,1660,1237,5,2700,1540,1540
9,201304,58,23,3,2,2,6,5,1,2,0,17,17,1,1,1,3,2,1,108,4,200,4805,1860,1458,2038,1510,5,2815,1584,1551
239,201309,11,1,3,2,1,3,6,0,1.6,0,12,12,1,1,1,3,2,1,93.8,4,0,4600,1780,1445,1720,1260,5,2700,1555,1568
18,201507,16,7,3,2,4,4,7,2,2.8,0,62,62,3,1,1,1,2,2,162,6,280,5015,1874,1455,2415,1910,5,3012,1627,1618
9,201503,38,11,2,3,3,1,5,1,1.5,0,5,5,2,1,1,3,1,1,82,4,0,4400,1680,1750,1825,1245,7.5,2720,1420,1440
7,201504,10,0,2,2,1,4,6,0,1.6,0,17,17,1,1,1,3,2,1,81,4,155,4255,1799,1452,1740,1260,5,2637,1549,1520
239,201407,5,4,3,2,1,5,0,3,1.6,0,12,12,1,1,1,3,2,1,93,4,154,4610,1760,1495,1660,1237,5,2700,1540,1540
385,201407,3,5,3,2,1,2,6,2,1.6,0,12,12,1,1,1,1,2,1,92,4,159,4534,1823,1483,1713,1338,5,2648,1553,1544
197,201306,3,5,3,2,1,2,6,2,1.6,0,12,12,1,1,1,1,2,1,92,4,159,4534,1823,1483,1713,1338,5,2648,1553,1544
20,201409,69,12,2,1,3,1,6,1,1.5,1,12,12,1,1,1,1,2,1,110,4,210,4335,1814,1695,1870,1495,5,2560,1525,1520
26,201505,40,10,3,2,1,3,6,1,1.6,0,12,12,1,1,1,1,2,1,93.8,4,0,4570,1775,1445,1608,1233,5,2700,1549,1562
71,201502,8,2,2,1,1,5,5,0,2,0,17,17,1,1,1,1,2,1,114,4,190,4550,1820,1685,2010,1515,5,2620,1565,1565
14,201510,61,2,2,1,3,5,0,3,1.5,0,12,12,1,1,1,1,2,1,96,4,155,4270,1772,1605,1775,1205,5,2610,1540,1530
44,201402,33,13,3,2,4,4,7,0,1.8,1,42,42,2,1,1,3,2,2,150,4,310,5026,1854,1467,2355,1765,5,3014,1579,1596
8,201202,2,17,2,3,2,1,5,1,2,0,6,6,2,1,1,3,2,1,89,4,168,5115,1720,1960,2415,1830,7.5,3000,1445,1420
98,201509,70,7,2,2,1,4,7,2,1.4,1,30,30,1,1,1,1,2,2,110,4,250,4319,1785,1441,1790,1340,5,2629,1539,1509
67,201509,1,1,2,2,3,3,5,1,1.4,0,9,9,1,1,1,3,2,1,78.7,4,135,4120,1700,1460,1460,1043,5,2570,1511,1515
16,201505,74,6,3,2,1,5,0,3,1.8,0,12,12,1,1,1,1,2,1,103,4,173,4630,1775,1480,1785,1310,5,2700,1525,1520
160,201404,17,8,3,2,4,4,8,0,2,1,42,42,2,1,1,3,2,2,178,4,310,5039,1860,1492,2250,1760,5,3108,1600,1627
8,201412,17,8,3,2,4,4,8,0,2,1,42,42,2,1,1,3,2,2,178,4,310,5039,1860,1492,2250,1760,5,3108,1600,1627
6,201509,66,1,2,1,3,3,6,0,2,0,12,12,3,1,1,1,2,1,118,4,192,4270,1780,1630,1930,1510,5,2590,1557,1570
25,201409,36,0,2,2,1,4,5,1,1.6,0,17,17,1,1,1,3,2,1,81,4,155,4454,1765,1460,1745,1235,5,2610,1517,1493
73,201303,0,0,3,2,1,4,6,0,1.6,0,12,12,1,1,1,3,2,1,77,4,155,4608,1743,1465,1660,1285,5,2610,1517,1493
90,201407,3,5,2,2,1,2,5,1,1.6,0,12,12,1,1,1,1,2,1,92,4,159,4368,1823,1483,1657,1282,5,2648,1553,1544
14,201307,44,16,3,2,1,6,5,1,1.6,0,12,12,1,1,1,3,2,1,78,4,142,4558,1805,1505,1774,1340,5,2612,1525,1522
6,201204,15,0,2,1,1,4,6,0,1.8,1,30,30,1,1,1,3,2,1,118,4,250,4525,1809,1665,1955,1580,5,2684,1569,1571
50,201203,26,16,3,2,1,6,4.5,6,2,0,12,12,1,1,1,3,2,1,108,4,200,4680,1815,1525,1818,1402,5,2710,1522,1503
9,201207,16,7,3,2,4,4,7,2,2.8,0,62,62,3,1,1,3,2,2,162,6,280,5015,1874,1455,2415,1910,5,3012,1627,1618
50,201207,26,16,3,2,1,6,4.5,6,2,0,12,12,1,1,1,3,2,1,108,4,200,4680,1815,1525,1818,1402,5,2710,1522,1503
24,201305,52,10,2,1,1,3,4,0,2,0,17,17,1,1,1,3,2,1,104,4,184,4325,1795,1680,1910,1535,5,2630,1550,1550
42,201411,60,5,3,2,2,2,6,0,2,1,22,22,1,1,1,1,2,1,180,4,350,4860,1854,1480,2034,1659,5,2850,1578,1574
86,201304,7,12,2,1,1,1,6,1,1.5,1,12,12,1,1,1,3,2,1,110,4,210,4640,1825,1690,2051,1541,5,2680,1565,1565
42,201501,34,0,3,2,1,4,6,0,1.6,0,9,9,1,1,1,1,2,1,81,4,155,4487,1706,1470,1650,1160,5,2603,1460,1500
10,201412,31,4,2,1,1,5,0,3,2,0,17,17,1,1,1,3,2,1,106,4,198,4315,1783,1606,1930,1408,5,2630,1540,1545
355,201501,0,0,3,2,1,4,5,1,1.6,0,12,12,1,1,1,1,2,1,81,4,155,4605,1765,1460,1735,1225,5,2610,1517,1493
106,201504,27,2,3,2,2,5,0,3,2,0,22,22,1,1,1,3,2,1,114,4,190,4930,1845,1470,1920,1495,5,2775,1595,1585
115,201508,36,0,2,2,1,4,6,0,1.6,0,17,11,1,1,1,3,2,1,81,4,155,4454,1765,1460,1785,1275,5,2610,1517,1493
32,201209,54,14,2,3,3,1,5,1,1.5,0,6,6,2,1,1,3,1,1,78,4,135,4360,1685,1820,1925,1325,7.5,2750,1425,1435
224,201305,54,14,2,3,3,1,5,1,1.5,0,6,6,2,1,1,3,1,1,78,4,135,4360,1685,1820,1925,1325,7.5,2750,1425,1435
95,201502,2,17,2,3,2,1,5,1,2,0,6,6,2,1,1,3,2,1,81.58,4,0,5055,1695,1960,2275,1750,7.5,3000,1445,1420
17,201312,26,16,3,2,1,6,6,0,2,0,12,12,1,1,1,3,2,1,108,4,200,4688,1815,1525,1865,1450,5,2710,1522,1503
17,201308,7,12,2,1,1,1,6,1,1.5,1,12,12,3,1,1,3,2,1,110,4,210,4640,1825,1690,2098,1588,5,2680,1565,1565
10,201507,89,21,3,2,2,2,6,0,2,1,30,30,2,1,1,1,2,2,200,4,400,4730,1824,1421,1996,1600,5,2860,1535,1578
229,201311,16,7,3,2,4,4,0,3,2.5,0,62,62,1,1,1,3,2,2,140,6,250,5015,1874,1455,2310,1800,5,3012,1627,1618
9,201301,8,2,2,1,1,5,5,0,2,0,17,17,1,1,1,1,2,1,114,4,190,4550,1820,1685,2010,1506,5,2620,1565,1565
51,201303,13,6,3,2,2,5,4,0,2,0,17,17,1,1,1,3,2,1,108,4,190,4825,1820,1485,2000,1520,5,2775,1575,1560
113,201402,38,11,2,3,3,1,5,1,1.2,0,5,5,2,1,1,3,1,1,63,4,108,4400,1680,1770,1800,1280,7.5,2720,1420,1440
47,201411,42,15,3,2,1,1,0,3,1.3,1,6,6,1,1,1,1,2,1,98,4,185,4631,1789,1470,1710,1335,5,2650,1502,1492
93,201404,53,5,2,1,1,2,6,0,1.6,1,22,22,1,1,1,1,2,1,130,4,240,4524,1838,1685,1967,1592,5,2690,1563,1565
19,201310,19,1,3,2,2,3,6,0,2.4,0,17,17,1,1,1,3,2,1,132,4,231,4845,1830,1460,1985,1515,5,2795,1595,1595
29,201203,14,0,3,2,2,4,5,1,1.4,1,30,30,1,1,1,3,2,1,96,4,220,4870,1834,1472,1975,1435,5,2803,1577,1550
252,201406,15,0,2,1,1,4,6,0,1.8,1,30,30,1,1,1,1,2,1,118,4,250,4506,1809,1685,2050,1600,5,2684,1569,1571
55,201503,5,4,3,2,1,5,5,1,1.6,0,12,12,1,1,1,1,2,1,86,4,153,4665,1700,1505,1660,1180,5,2700,1480,1485
504,201306,4,9,3,2,1,2,6,0,1.6,0,12,12,1,1,1,3,2,1,89,4,155,4598,1797,1477,1800,1390,5,2685,1544,1558
30,201405,46,7,3,2,2,4,7,2,2,1,42,42,3,1,1,3,2,2,155,4,350,4761,1826,1439,2120,1710,5,2869,1564,1550
269,201207,27,2,3,2,2,5,5,0,2,0,22,22,1,1,1,3,2,1,115,4,189,4945,1845,1480,1950,1465,5,2800,1590,1585
42,201204,1,1,2,2,3,3,4,0,1.4,0,9,9,1,1,1,3,2,1,78.7,4,135,4120,1700,1460,1500,1087,5,2570,1511,1515
71,201302,2,17,2,3,2,1,5,1,2,0,6,6,2,1,1,3,2,1,81.58,4,0,5115,1720,1960,2355,1830,7.5,3000,1445,1420
62,201209,15,0,2,1,1,4,6,0,1.8,1,30,30,3,1,1,3,2,1,118,4,250,4525,1809,1665,2160,1710,5,2684,1569,1571
110,201403,5,4,3,2,1,5,5,1,1.6,0,12,12,1,1,1,3,2,1,93,4,154,4610,1760,1495,1640,1217,5,2700,1540,1540
25,201502,1,1,3,2,3,3,4,0,1.6,0,9,9,1,1,1,1,2,1,90.4,4,155,4370,1700,1460,1500,1085,5,2570,1511,1515
6,201503,63,5,2,1,3,2,5,1,1,1,12,12,1,1,1,1,2,1,92,3,170,4280,1785,1658,1665,1290,5,2530,1527,1533
9,201509,8,2,2,1,1,5,5,0,2,0,17,17,3,1,1,3,2,1,114,4,190,4550,1820,1685,2010,1576,5,2620,1565,1565
41,201308,3,5,2,2,1,2,5,1,1.6,0,12,12,1,1,1,1,2,1,92,4,159,4368,1823,1483,1657,1282,5,2648,1553,1544
9,201311,0,0,3,2,1,4,5,1,1.4,1,12,12,1,1,1,3,2,1,96,4,220,4605,1765,1460,1815,1305,5,2610,1517,1493
9,201305,11,1,3,2,1,3,6,0,1.6,0,12,12,1,1,1,1,2,1,93.8,4,0,4600,1780,1445,1720,1260,5,2700,1555,1568
84,201401,6,0,2,2,3,4,6,0,1.4,0,12,12,1,1,1,3,2,1,63,4,132,3970,1682,1462,1597,1122,5,2470,1463,1456
69,201501,41,0,3,2,2,4,7,2,1.8,1,22,22,1,1,1,3,2,1,118,4,250,4865,1820,1475,2000,1545,5,2812,1552,1551
45,201512,15,0,2,1,1,4,6,0,1.8,1,30,30,3,1,1,1,2,1,118,4,250,4506,1809,1685,2160,1710,5,2684,1569,1571
176,201511,40,10,3,2,1,3,6,1,1.6,0,12,12,1,1,1,3,2,1,93.8,4,0,4570,1775,1445,1608,1233,5,2700,1549,1562
338,201312,38,11,2,3,3,1,5,1,1.5,0,5,5,2,1,1,3,1,1,82,4,0,4400,1680,1770,1825,1305,7.5,2720,1420,1440
163,201306,7,12,2,1,1,1,6,1,1.5,1,12,12,1,1,1,3,2,1,110,4,210,4640,1825,1690,2051,1541,5,2680,1565,1565
18,201406,0,0,3,2,1,4,5,1,1.4,1,12,12,1,1,1,3,2,1,96,4,225,4605,1765,1460,1795,1285,5,2610,1517,1493
344,201508,42,15,3,2,1,1,5,1,1.5,0,6,6,1,1,1,1,2,1,80,4,140,4631,1789,1470,1625,1250,5,2650,1502,1492
20,201405,10,0,2,2,1,4,7,2,1.4,1,17,17,1,1,1,3,2,1,96,4,220,4199,1786,1479,1800,1370,5,2578,1540,1513
115,201503,36,0,2,2,1,4,6,0,1.6,0,17,17,1,1,1,3,2,1,81,4,155,4454,1765,1460,1785,1275,5,2610,1517,1493
631,201506,4,9,3,2,1,2,6,0,1.5,0,12,12,1,1,1,1,2,1,80,4,141,4643,1797,1479,1778,1360,5,2685,1544,1565
36,201203,8,2,2,1,1,5,5,0,2.4,0,17,17,3,1,1,3,2,1,125,4,220,4530,1820,1680,2080,1625,5,2620,1565,1565
1242,201501,4,9,3,2,1,2,6,0,1.5,0,12,12,1,1,1,1,2,1,80,4,141,4643,1797,1479,1778,1360,5,2685,1544,1565
301,201511,54,14,2,3,3,1,5,1,1.5,0,6,6,2,1,1,3,1,1,78,4,135,4360,1685,1820,1925,1325,7.5,2750,1425,1435
19,201311,28,3,3,2,2,2,6,0,2,1,22,22,1,1,1,3,2,1,184,4,350,4834,1856,1494,2095,1660,5,2737,1585,1588
36,201312,50,7,2,1,1,4,7,2,2,1,30,30,3,1,1,3,2,2,125,4,280,4385,1831,1589,2150,1670,5,2603,1571,1575
9,201305,50,7,2,1,1,4,7,2,2,1,30,30,3,1,1,3,2,2,125,4,280,4385,1831,1589,2150,1670,5,2603,1571,1575
23,201510,66,1,2,1,3,3,7,2,1.6,1,12,12,1,1,1,3,2,1,117.7,4,250,4270,1780,1630,1880,1426,5,2590,1557,1570
6,201511,66,1,2,1,3,3,6,0,2,0,12,10,1,1,1,3,2,1,118,4,192,4270,1780,1630,1860,1425,5,2590,1557,1570
790,201504,38,11,2,3,3,1,5,1,1.5,0,5,5,2,1,1,3,1,1,82,4,0,4400,1680,1770,1825,1305,7.5,2720,1420,1440
11,201301,34,0,3,2,1,4,5,1,1.6,0,9,9,1,1,1,3,2,1,70,4,140,4415,1674,1415,1545,1091,5,2471,1429,1422
336,201201,14,0,3,2,2,4,6,0,1.8,1,30,30,1,1,1,3,2,1,118,4,250,4870,1834,1472,2040,1500,5,2803,1577,1550
26,201501,31,4,2,1,1,5,0,3,2,0,17,17,1,1,1,3,2,1,106,4,198,4315,1783,1606,1930,1408,5,2630,1540,1545
94,201308,38,11,2,3,3,1,5,1,1.5,0,5,5,2,1,1,3,1,1,82,4,0,4400,1680,1770,1825,1305,7.5,2720,1420,1440
36,201507,61,2,2,1,3,5,0,3,1.8,0,12,12,1,1,1,1,2,1,100,4,169,4270,1772,1605,1775,1295,5,2610,1540,1530
64,201310,0,0,3,2,1,4,5,1,1.4,1,12,12,1,1,1,3,2,1,96,4,225,4605,1765,1460,1795,1285,5,2610,1517,1493
109,201309,0,0,3,2,1,4,5,1,1.4,1,12,12,1,1,1,3,2,1,96,4,225,4605,1765,1460,1795,1285,5,2610,1517,1493
12,201205,52,10,2,1,1,3,4,0,2,0,17,17,1,1,1,3,2,1,104,4,184,4325,1795,1680,1910,1535,5,2630,1550,1550
86,201301,7,12,2,1,1,1,6,1,1.5,1,12,12,1,1,1,3,2,1,110,4,210,4640,1825,1690,2051,1541,5,2680,1565,1565
23,201504,18,11,1,4,0,1,5,1,1,0,5,5,2,1,1,3,2,1,45,4,85,3797,1510,1820,1575,925,7,2500,1290,1290
46,201411,45,4,2,2,1,5,0,3,1.6,0,12,12,1,1,1,1,2,1,93,4,154,4295,1760,1523,1640,1211,5,2700,1540,1540
231,201201,8,2,2,1,1,5,5,0,2.4,0,17,17,3,1,1,3,2,1,125,4,220,4530,1820,1680,2080,1625,5,2620,1565,1565
38,201310,20,8,3,2,2,4,8,0,2,1,42,42,2,1,1,3,2,2,150,4,270,4645,1811,1454,1980,1510,5,2810,1531,1572
10,201501,49,19,2,2,1,5,6,0,1.5,0,12,12,1,1,1,1,2,1,86,4,148,4461,1795,1474,1820,1315,5,2700,1555,1560
55,201509,29,0,3,2,1,4,5,1,1.6,0,12,12,1,1,1,3,2,1,81,4,155,4473,1706,1469,1600,1120,5,2603,1460,1500
180,201410,36,0,2,2,1,4,6,0,1.6,0,17,17,1,1,1,3,2,1,81,4,155,4454,1765,1460,1785,1275,5,2610,1517,1493
63,201405,2,17,2,3,2,1,5,1,2,0,6,6,2,1,1,3,2,1,81.58,4,0,5055,1695,1960,2275,1750,7.5,3000,1445,1420
19,201302,6,0,2,2,3,4,5,1,1.4,0,12,12,1,1,1,3,2,1,63,4,132,3970,1682,1462,1572,1092,5,2470,1463,1456
197,201412,36,0,2,2,1,4,6,0,1.6,0,17,17,1,1,1,3,2,1,81,4,155,4454,1765,1460,1785,1275,5,2610,1517,1493
147,201410,54,14,2,3,3,1,5,1,1.5,0,6,6,2,1,1,3,1,1,78,4,135,4360,1685,1820,1925,1325,7.5,2750,1425,1435
47,201312,2,17,2,3,2,1,5,1,2,0,6,6,2,1,1,3,2,1,81.58,4,0,5055,1695,1960,2275,1750,7.5,3000,1445,1420
5,201301,34,0,3,2,1,4,6,0,1.6,0,9,9,1,1,1,3,2,1,81,4,160,4487,1706,1470,1650,1170,5,2603,1460,1500
98,201502,70,7,3,2,1,4,7,2,1.4,1,30,30,1,1,1,1,2,2,110,4,250,4462,1796,1421,1795,1345,5,2629,1552,1520
25,201303,26,16,3,2,1,6,6,0,2,0,12,12,1,1,1,3,2,1,108,4,200,4688,1815,1525,1865,1450,5,2710,1522,1503
9,201307,7,12,2,1,1,1,6,1,1.5,1,12,12,3,1,1,3,2,1,110,4,210,4640,1825,1690,2098,1588,5,2680,1565,1565
9,201510,0,0,3,2,1,4,5,1,1.4,1,12,12,1,1,1,1,2,1,96,4,225,4605,1765,1460,1795,1285,5,2610,1517,1493
64,201404,50,7,2,1,1,4,7,2,2,1,30,30,3,1,1,3,2,2,125,4,280,4385,1831,1589,2150,1670,5,2603,1571,1575
126,201307,29,0,3,2,1,4,6,0,1.6,0,12,12,1,1,1,3,2,1,81,4,155,4473,1706,1469,1640,1160,5,2603,1460,1500
50,201302,57,14,2,1,3,1,5,1,1.6,0,9,9,1,1,1,3,2,1,92,4,160,4160,1810,1635,1645,1270,5,2560,1560,1560
55,201511,57,14,2,1,3,1,5,1,1.6,0,9,9,1,1,1,3,2,1,92,4,160,4160,1810,1635,1645,1270,5,2560,1560,1560
205,201211,46,7,3,2,2,4,0,3,2,1,42,42,1,1,1,3,2,2,132,4,320,4761,1826,1439,2020,1600,5,2869,1564,1550
8,201407,26,16,3,2,1,6,6,0,2,0,12,12,1,1,1,3,2,1,108,4,200,4688,1815,1525,1865,1450,5,2710,1522,1503
9,201501,7,12,2,1,1,1,6,1,1.5,1,12,12,3,1,1,3,2,1,110,4,210,4640,1825,1690,2098,1588,5,2680,1565,1565
12,201507,66,1,2,1,3,3,6,0,2,0,12,12,1,1,1,3,2,1,118,4,192,4270,1780,1630,1860,1425,5,2590,1557,1570
46,201201,46,7,3,2,2,4,0,3,1.8,1,42,42,1,1,1,3,2,2,118,4,250,4763,1826,1426,2045,1610,5,2869,1564,1550
15,201202,46,7,3,2,2,4,0,3,1.8,1,42,42,1,1,1,3,2,2,118,4,250,4763,1826,1426,2045,1610,5,2869,1564,1550
921,201408,38,11,2,3,3,1,5,1,1.5,0,5,5,2,1,1,3,1,1,82,4,0,4400,1680,1770,1825,1305,7.5,2720,1420,1440
248,201504,11,1,3,2,1,3,6,0,1.6,0,12,12,1,1,1,3,2,1,93.8,4,0,4600,1780,1445,1720,1260,5,2700,1555,1568
120,201310,11,1,3,2,1,3,6,0,1.6,0,12,12,1,1,1,3,2,1,93.8,4,0,4600,1780,1445,1720,1260,5,2700,1555,1568
16,201305,34,0,3,2,1,4,5,1,1.6,0,9,9,1,1,1,3,2,1,70,4,140,4415,1674,1415,1545,1091,5,2471,1429,1422
7,201510,75,10,2,1,3,3,6,0,2,0,12,12,1,1,1,3,2,1,118,4,192,4270,1780,1622,1778,1375,5,2590,1557,1570
102,201210,13,6,3,2,2,5,4,0,2,0,17,17,1,1,1,3,2,1,108,4,190,4825,1820,1485,2000,1520,5,2775,1575,1560
42,201209,26,16,3,2,1,6,5,1,2,0,12,12,1,1,1,3,2,1,108,4,200,4680,1815,1525,1818,1402,5,2710,1522,1503
17,201208,27,2,3,2,2,5,5,1,2,0,22,22,1,1,1,3,2,1,115,4,189,4945,1845,1480,1950,1430,5,2800,1590,1585
350,201508,11,1,3,2,1,3,6,0,1.6,0,12,12,1,1,1,3,2,1,93.8,4,0,4600,1780,1445,1720,1260,5,2700,1555,1568
26,201410,22,3,3,2,1,2,6,0,1.8,0,12,12,1,1,1,3,2,1,108,4,177,4671,1815,1478,1840,1430,5,2685,1544,1558
9,201406,19,1,3,2,2,3,6,0,2.4,0,17,17,1,1,1,3,2,1,132,4,231,4845,1830,1460,1985,1515,5,2795,1595,1595
8,201409,26,16,3,2,1,6,6,0,1.8,0,12,12,1,1,1,1,2,1,102,4,172,4750,1820,1488,1790,1370,5,2730,1555,1550
78,201312,23,1,2,1,1,3,6,1,2,0,17,17,1,1,1,3,2,1,121,4,199,4450,1855,1635,1980,1431,5,2640,1614,1615
747,201309,4,9,3,2,1,2,6,0,1.6,0,12,12,1,1,1,3,2,1,89,4,155,4598,1797,1477,1800,1390,5,2685,1544,1558
27,201404,34,0,3,2,1,4,5,1,1.4,0,9,9,1,1,1,3,2,1,66,4,132,4487,1706,1470,1600,1120,5,2603,1460,1500
16,201501,34,0,3,2,1,4,5,1,1.4,0,9,9,1,1,1,3,2,1,66,4,132,4487,1706,1470,1600,1120,5,2603,1460,1500
24,201408,2,17,2,3,2,1,5,1,1.6,0,6,6,2,1,1,1,2,1,83,4,138,4680,1695,1940,2145,1545,7.5,2800,1445,1420
10,201402,83,15,3,2,1,1,5,1,1.5,0,6,6,1,1,1,3,2,1,80,4,140,4602,1725,1485,1620,1210,5,2602,1482,1462
13,201306,40,10,3,2,1,3,6,0,1.6,0,12,12,1,1,1,1,2,1,93.8,4,0,4570,1775,1445,1642,1267,5,2700,1549,1562
5,201206,41,0,3,2,2,4,6,2,3,0,22,22,1,1,1,3,2,1,184,6,310,4865,1820,1475,2030,1630,5,2812,1552,1551
90,201208,15,0,2,1,1,4,6,0,1.8,1,30,30,3,1,1,3,2,1,118,4,250,4525,1809,1665,2160,1710,5,2684,1569,1571
570,201411,9,0,3,2,1,4,6,0,1.6,0,17,17,1,1,1,3,2,1,77,4,155,4644,1778,1482,1800,1340,5,2651,1535,1532
20,201509,10,0,2,2,1,4,5,1,1.6,0,17,17,1,1,1,1,2,1,81,4,155,4255,1799,1452,1670,1210,5,2637,1549,1520
10,201312,20,8,3,2,2,4,8,0,2,1,42,42,2,1,1,3,2,2,150,4,270,4734,1811,1455,1990,1540,5,2920,1531,1572
17,201511,26,16,3,2,1,6,6,0,1.6,1,12,12,1,1,1,1,2,1,123,4,245,4750,1820,1488,1820,1415,5,2730,1555,1550
23,201309,17,8,3,2,4,4,8,0,3,0,42,42,2,1,1,3,2,2,211,6,310,5039,1860,1492,2295,1815,5,3108,1600,1627
82,201502,3,5,2,2,1,2,5,1,1.6,0,12,12,1,1,1,1,2,1,92,4,159,4368,1823,1483,1657,1282,5,2648,1553,1544
270,201311,41,0,3,2,2,4,7,2,1.8,1,22,22,1,1,1,3,2,1,118,4,250,4865,1820,1475,2000,1545,5,2812,1552,1551
18,201507,8,2,2,1,1,5,5,0,2.4,0,17,17,1,1,1,1,2,1,140,4,222,4550,1820,1685,2100,1565,5,2620,1565,1565
92,201208,26,16,3,2,1,6,4.5,6,2,0,12,12,1,1,1,3,2,1,108,4,200,4680,1815,1525,1818,1402,5,2710,1522,1503
68,201209,24,2,3,2,1,5,5,0,1.8,0,12,12,1,1,1,3,2,1,104,4,174,4535,1755,1450,1680,1255,5,2670,1495,1520
6,201407,24,2,3,2,1,5,5,0,1.8,0,12,12,1,1,1,3,2,1,104,4,174,4535,1755,1450,1680,1255,5,2670,1495,1520
42,201406,26,16,3,2,1,6,5,1,2,0,12,12,1,1,1,3,2,1,108,4,200,4688,1815,1525,1818,1402,5,2710,1522,1503
327,201501,7,12,2,1,1,1,6,1,1.5,1,12,12,1,1,1,3,2,1,110,4,210,4640,1825,1690,2051,1541,5,2680,1565,1565
7,201504,14,0,3,2,2,4,5,1,1.4,1,30,30,1,1,1,1,2,1,96,4,220,4870,1834,1472,1975,1435,5,2803,1577,1550
123,201505,27,2,3,2,2,5,0,3,2,0,22,22,1,1,1,3,2,1,114,4,190,4930,1845,1470,1920,1495,5,2775,1595,1585
8,201310,46,7,3,2,2,4,6,1,1.8,1,42,42,1,1,1,3,2,2,118,4,250,4761,1826,1439,1980,1550,5,2869,1564,1550
9,201412,16,7,3,2,4,4,7,2,3,1,62,62,3,1,1,1,2,2,228,6,440,5015,1874,1455,2475,2005,5,3012,1627,1618
182,201408,2,17,2,3,2,1,5,1,1.5,0,6,6,2,1,1,3,2,1,82,4,130,4645,1695,1940,2080,1480,7.5,2800,1445,1420
